it,ft,bt,transmission,ownerNo,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats_1,Color,Gear Box,Drive Type,City
0,1,2,1,0.2,Hyundai,86,0.8684210526315752,775000.0,Comprehensive,34000.0,0.5420757363253856,1396 CC,0.375,White,6 Speed,FWD,0
0,4,2,0,0.4,Maruti,173,0.8684210526315752,655000.0,Third Party insurance,42162.0,0.5427769985974754,1197 CC,0.375,Silver,5-Speed,,0
0,4,2,0,0.4,Maruti,154,0.8157894736842053,525000.0,Comprehensive,48041.0,0.561711079943899,998 CC,0.375,Red,5 Speed ,FWD,0
0,4,2,1,0.6000000000000001,Renault,228,0.9210526315789451,442000.0,Third Party insurance,43285.0,0.5585553997194951,999 CC,0.375,Blue,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,86,0.7105263157894726,476000.0,Comprehensive,44326.0,0.4004207573632538,1197 CC,0.375,Silver,5 Speed,FWD,0
0,4,2,0,0.4,Volkswagen,286,0.8421052631578902,865000.0,Comprehensive,62984.0,0.3551893408134642,1197 CC,0.375,White,7 Speed,FWD,0
0,4,2,1,0.4,Maruti,173,0.6578947368421026,338000.0,Comprehensive,99276.0,0.5364656381486675,1197 CC,0.375,Silver,5-Speed,,0
0,4,7,0,0.4,Hyundai,70,0.8684210526315752,1299000.0,Comprehensive,42812.0,,1591 CC,0.375,White,6 Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.7368421052631575,492000.0,Comprehensive,57770.0,0.5364656381486675,1197 CC,0.375,Red,5-Speed,,0
0,4,2,0,0.6000000000000001,Hyundai,74,0.8421052631578902,544000.0,Third Party,42220.0,0.41444600280504895,1197 CC,0.375,Red,4 Speed,FWD,0
0,1,7,0,0.2,Mahindra,141,0.8157894736842053,1365000.0,Third Party insurance,66977.0,,2179 CC,0.625,Grey,6 Speed,FWD,0
0,4,7,1,0.2,Hyundai,81,0.9473684210526301,1085000.0,Third Party,29916.0,,998 CC,0.375,White,6-Speed IMT,FWD,0
0,4,8,0,0.2,Skoda,239,0.973684210526315,1488000.0,Third Party,10066.0,0.385343618513324,999 CC,0.375,Silver,6-Speed,FWD,0
0,4,8,0,0.4,Skoda,238,0.8947368421052602,939000.0,Comprehensive,39243.0,0.2720897615708274,1598 CC,0.375,White,6 Speed,FWD,0
0,4,8,0,0.4,Skoda,238,0.8421052631578902,888000.0000000001,Third Party insurance,36309.0,0.2720897615708274,1598 CC,0.375,White,6 Speed,FWD,0
0,4,2,0,0.2,Maruti,154,0.7631578947368425,425000.0,Third Party,69408.0,0.561711079943899,998 CC,0.375,Maroon,5 Speed ,FWD,0
0,4,8,0,0.4,Honda,56,0.8947368421052602,818000.0,Third Party insurance,12064.0,,1199 CC,0.375,White,CVT,FWD,0
0,4,2,0,0.2,Maruti,173,0.8684210526315752,695000.0,Comprehensive,18000.0,,1197 CC,0.375,Blue,5,,0
0,4,8,0,0.2,Volkswagen,291,0.6578947368421026,475000.0,Comprehensive,59000.0,0.2566619915848527,1598 CC,0.375,Silver,6 Speed,FWD,0
0,4,2,1,0.2,Hyundai,74,0.8684210526315752,551000.0,Comprehensive,17190.0,0.41444600280504895,1197 CC,0.375,Blue,5 Speed,FWD,0
0,4,2,1,0.2,Maruti,178,0.7368421052631575,352000.0,Comprehensive,58323.0,0.41444600280504895,998 CC,0.375,Brown,5 Speed,FWD,0
0,4,8,1,0.2,Honda,60,0.7894736842105203,600000.0,Comprehensive,40765.0,0.3758765778401122,1497 CC,0.375,Red,5 Speed,FWD,0
0,4,2,0,0.4,Maruti,154,0.8157894736842053,479000.0,Third Party,58198.0,,998 CC,0.375,Silver,5-Speed,,0
0,4,2,1,0.2,Hyundai,74,0.8947368421052602,559000.0,Third Party insurance,42976.0,0.41444600280504895,1197 CC,0.375,Silver,5 Speed,FWD,0
0,1,7,0,0.2,Hyundai,80,0.8421052631578902,1519000.0,Comprehensive,104507.0,,1995 CC,0.625,White,,,0
0,4,8,1,0.2,Maruti,174,0.7105263157894726,409000.0,Third Party,44074.0,0.5375175315568022,1197 CC,0.375,Black,5 Speed,,0
0,4,2,0,0.2,Maruti,178,0.8421052631578902,539000.0,Comprehensive,21000.0,0.5157784011220196,998 CC,0.375,White,5 Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.9473684210526301,737000.0,Third Party,14089.0,0.5364656381486675,1197 CC,0.375,Red,5-Speed,,0
0,1,8,1,0.4,Honda,60,0.7631578947368425,526000.0,Comprehensive,94378.0,,1498 CC,0.375,Red,6 Speed ,FWD,0
0,1,7,0,0.2,Mahindra,141,0.8157894736842053,1350000.0,Comprehensive,71000.0,,2179 CC,0.625,Silver,6 Speed,FWD,0
0,4,2,0,0.4,Hyundai,74,0.8157894736842053,585000.0,Comprehensive,58000.0,0.41444600280504895,1197 CC,0.375,White,4 Speed,FWD,0
0,1,7,0,0.4,Audi,6,0.7631578947368425,1495000.0,Third Party insurance,113000.0,0.3032959326788218,1968 CC,0.375,Brown,7-Speed S-Tronic ,AWD,0
0,1,7,0,0.4,Volvo,297,0.6578947368421026,1090000.0,Comprehensive,170402.0,0.14095371669004206,2400 CC,0.625,White,6 Speed,AWD,0
0,4,8,1,0.2,Maruti,174,0.7631578947368425,590000.0,Comprehensive,59000.0,0.4214586255259467,1197 CC,0.375,Silver,5 Speed,FWD,0
0,4,7,1,0.2,Volkswagen,288,0.9473684210526301,1545000.0,Comprehensive,32746.0,0.4558204768583449,999 CC,0.375,White,6-Speed,,0
0,4,2,1,0.6000000000000001,Ford,52,0.8684210526315752,540000.0,Comprehensive,38995.0,,1194 CC,0.375,Yellow,5-Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.7368421052631575,491000.0,Comprehensive,61102.0,0.5364656381486675,1197 CC,0.375,Red,5-Speed,,0
0,1,7,1,0.4,Skoda,241,0.7105263157894726,625000.0,Comprehensive,132000.0,0.3713183730715288,1968 CC,0.375,Silver,6 Speed ,AWD,0
0,4,2,1,0.2,Maruti,170,0.9473684210526301,436000.00000000006,Third Party insurance,52288.0,0.5126227208976156,998 CC,0.375,Others,5 Speed,FWD,0
0,4,2,0,0.2,Honda,63,0.8421052631578902,616000.0,Comprehensive,69054.0,,1199 CC,0.375,Brown,5 Speed,FWD,0
0,4,7,1,0.2,Renault,226,0.7894736842105203,675000.0,Comprehensive,67000.0,0.21598877980364659,1598 CC,0.375,Silver,5 speed,FWD,0
0,1,8,1,0.4,Maruti,174,0.7894736842105203,533000.0,Comprehensive,51745.0,0.6840813464235623,1248 CC,0.375,Black,5 Speed,FWD,0
0,4,2,1,0.4,Hyundai,74,0.8421052631578902,626000.0,Comprehensive,11268.0,0.41444600280504895,1197 CC,0.375,Silver,5 Speed,FWD,0
0,4,2,1,0.2,Tata,261,0.9210526315789451,632000.0,Zero Dep,24357.0,0.45617110799438987,1199 CC,0.375,Red,5-Speed`,,0
0,1,4,1,0.4,Toyota,277,0.8157894736842053,1775000.0,Comprehensive,157000.0,0.2314165497896213,2393 CC,0.75,White,5 Speed,RWD,0
0,4,8,1,0.2,Honda,60,0.8684210526315752,1000000.0,Comprehensive,9982.0,,1497 CC,0.375,Golden Brown,5 Speed,FWD,0
0,4,7,1,0.2,Hyundai,81,0.9210526315789451,1085000.0,Comprehensive,27000.0,,998 CC,0.375,Blue,6-Speed IMT,FWD,0
0,4,7,0,0.2,Hyundai,81,0.973684210526315,1365000.0,Comprehensive,19000.0,0.388148667601683,998 CC,0.375,White,7-Speed DCT,FWD,0
0,1,7,0,0.4,BMW,18,0.7105263157894726,1550000.0,Third Party insurance,41000.0,0.3495792426367461,1995 CC,0.375,Brown,8-Speed ,RWD,0
0,4,2,1,0.2,Maruti,154,0.7894736842105203,483000.0,Third Party,39613.0,0.6367461430575034,998 CC,0.375,Red,5-Speed,,0
0,4,8,0,0.4,Honda,60,0.8684210526315752,1007000.0,Third Party insurance,68906.0,,1497 CC,0.375,White,CVT,FWD,0
0,4,7,0,0.2,Renault,226,0.8947368421052602,994999.9999999999,Comprehensive,33000.0,0.23913043478260868,1498 CC,0.375,White,6-Speed,FWD,0
0,4,8,1,0.2,Maruti,174,0.8157894736842053,573000.0,Comprehensive,71423.0,0.5375175315568022,1197 CC,0.375,Red,5 Speed,,0
0,4,8,1,0.2,Maruti,174,0.7894736842105203,658000.0,Comprehensive,17811.0,0.5375175315568022,1197 CC,0.375,Silver,5 Speed,,0
0,1,7,0,0.2,Hyundai,70,0.8421052631578902,1245000.0,Comprehensive,79000.0,0.36886395511921455,1582 CC,0.375,White,6 Speed,FWD,0
0,4,2,0,0.2,Maruti,151,0.9210526315789451,906000.0,Zero Dep,9724.0,0.5021037868162692,1197 CC,0.375,Silver,CVT,FWD,0
0,4,7,1,0.2,Hyundai,70,0.8947368421052602,1195000.0,Comprehensive,75000.0,0.305750350631136,1591 CC,0.375,White,6 Speed,FWD,0
0,4,8,1,0.2,Toyota,282,0.9473684210526301,1031000.0,Comprehensive,20754.0,0.3513323983169706,1496 CC,0.375,White,6 Speed,FWD,0
0,4,2,1,0.6000000000000001,Hyundai,74,0.7894736842105203,413000.0,Comprehensive,50510.0,0.41444600280504895,1197 CC,0.375,Red,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,74,0.8947368421052602,624000.0,Comprehensive,35000.0,0.41444600280504895,1197 CC,0.375,White,5 Speed,FWD,0
0,1,8,1,0.6000000000000001,Hyundai,82,0.6842105263157876,465000.00000000006,Comprehensive,85000.0,0.5343618513323983,1582 CC,0.375,Silver,6 Speed ,FWD,0
0,4,8,0,0.2,Honda,60,0.8684210526315752,1050000.0,Third Party insurance,48979.0,,1497 CC,0.375,White,5 Speed CVT,FWD,0
0,4,7,1,0.4,Tata,254,0.8421052631578902,725000.0,Comprehensive,46000.0,,1198 CC,0.375,Red,6 Speed,FWD,0
0,1,7,0,0.2,Mahindra,138,0.9210526315789451,1800000.0,Comprehensive,9000.0,,2184 CC,0.25,Red,6 Speed,4X4,0
0,1,8,1,0.4,Ford,46,0.8684210526315752,650000.0,Third Party insurance,70000.0,0.6669004207573632,1498 CC,0.375,Maroon,5 Speed,FWD,0
0,1,8,0,0.4,Volvo,294,0.7631578947368425,1395000.0,Third Party insurance,78000.0,0.6995091164095372,1969 CC,0.375,Red,8 Speed,FWD,0
0,1,8,1,0.2,Honda,56,0.9473684210526301,865000.0,Comprehensive,1500.0,0.6178120617110798,1498 CC,0.375,Golden Brown,5 Speed,FWD,0
0,1,8,0,0.4,BMW,15,0.6842105263157876,1423000.0,Comprehensive,70000.0,0.3997194950911641,1995 CC,0.375,Golden,6 Speed,,0
0,4,8,1,0.6000000000000001,Maruti,174,0.7631578947368425,475000.0,Comprehensive,81777.0,0.5375175315568022,1197 CC,0.375,Silver,5 Speed,,0
0,4,8,0,0.4,Honda,60,0.8157894736842053,747000.0,Comprehensive,48698.0,,1497 CC,0.375,Others,5 Speed CVT,FWD,0
0,4,7,0,0.2,Kia,101,0.9210526315789451,1590000.0,Comprehensive,21000.0,0.3302945301542777,1353 CC,0.375,Grey,7-Speed DCT,FWD,0
0,4,2,0,0.4,Hyundai,74,0.8157894736842053,520000.0,Comprehensive,67771.0,0.41444600280504895,1197 CC,0.375,Silver,4 Speed,FWD,0
0,4,8,1,0.2,Maruti,174,0.7894736842105203,530000.0,Third Party,60386.0,0.5375175315568022,1197 CC,0.375,White,5 Speed,,0
0,4,2,0,0.2,Tata,261,0.8684210526315752,595000.0,Comprehensive,48928.0,0.5876577840112202,1199 CC,0.375,Red,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,86,0.6578947368421026,312000.0,Third Party,111374.0,0.4004207573632538,1197 CC,0.375,Silver,5 Speed,FWD,0
0,4,7,1,0.4,Hyundai,70,0.8421052631578902,919999.9999999999,Third Party insurance,33000.0,0.305750350631136,1591 CC,0.375,Grey,6 Speed,FWD,0
0,4,2,1,0.2,Maruti,149,0.9473684210526301,403000.0,Zero Dep,40561.0,0.5248948106591865,796 CC,0.375,Silver,5 Speed,,0
0,4,2,1,0.2,Maruti,173,0.7368421052631575,415000.00000000006,Comprehensive,92529.0,0.5364656381486675,1197 CC,0.375,White,5-Speed,,0
0,4,8,0,0.2,Honda,56,0.8947368421052602,850000.0,Comprehensive,42000.0,0.3863955119214586,1199 CC,0.375,Maroon,CVT,FWD,0
0,1,7,1,0.2,Ford,47,0.9473684210526301,1145000.0,Comprehensive,51000.0,0.5126227208976156,1498 CC,0.375,Brown,5 Speed,FWD,0
0,1,7,1,0.4,Mahindra,141,0.8684210526315752,1275000.0,Comprehensive,37000.0,0.2812061711079944,2179 CC,0.625,Silver,6 Speed,FWD,0
0,4,2,1,0.2,Honda,63,0.8421052631578902,645000.0,Comprehensive,36468.0,0.4074333800841514,1199 CC,0.375,Silver,5 Speed,FWD,0
0,4,7,1,0.2,Mahindra,140,0.973684210526315,1440000.0,Comprehensive,11250.0,0.34151472650771386,1197 CC,0.375,Black,6 Speed,,0
0,4,4,1,0.2,Maruti,159,0.8947368421052602,1145000.0,Comprehensive,36000.0,0.4183029453015428,1462 CC,0.625,Golden,5 Speed,FWD,0
0,4,7,0,0.2,Hyundai,81,0.8947368421052602,1225000.0,Third Party insurance,36368.0,0.388148667601683,998 CC,0.375,Blue,7-Speed,FWD,0
0,4,8,1,0.2,Honda,60,0.8684210526315752,888000.0000000001,Comprehensive,39466.0,0.3618513323983169,1497 CC,0.375,Brown,5 Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.7631578947368425,507000.0,Comprehensive,49570.0,0.5364656381486675,1197 CC,0.375,White,5-Speed,,0
0,4,8,0,0.4,Volkswagen,291,0.8684210526315752,1019999.9999999999,Comprehensive,23382.0,0.38955119214586253,1197 CC,0.375,Beige,7 Speed,FWD,0
0,4,2,1,0.2,Maruti,170,0.9473684210526301,472000.0,Comprehensive,42954.0,0.5126227208976156,998 CC,0.375,White,5-Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.7631578947368425,471000.0,Comprehensive,68306.0,0.5364656381486675,1197 CC,0.375,Silver,5-Speed,,0
0,1,2,1,0.2,Hyundai,86,0.8684210526315752,821000.0000000001,Comprehensive,54961.0,0.5420757363253856,1396 CC,0.375,Star Dust,6 Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.7894736842105203,509999.99999999994,Comprehensive,91087.0,0.5364656381486675,1197 CC,0.375,Red,5-Speed,,0
0,4,2,1,0.2,Renault,228,0.973684210526315,599000.0,Third Party,16691.0,0.5140252454417952,999 CC,0.375,White,5 Speed,FWD,0
0,4,2,1,0.2,Maruti,178,0.8157894736842053,401999.99999999994,Comprehensive,80190.0,0.47089761570827493,998 CC,0.375,Brown,5 Speed,FWD,0
0,4,7,1,0.2,Hyundai,70,0.8421052631578902,1002000.0,Third Party insurance,54639.0,0.2878681626928471,1591 CC,0.375,Red,6 Speed,FWD,0
0,4,7,1,0.2,Maruti,172,0.9210526315789451,975000.0,Comprehensive,50225.0,0.40217391304347827,1462 CC,0.375,Grey,5 Speed,FWD,0
0,1,2,1,0.2,Hyundai,86,0.8684210526315752,795000.0,Comprehensive,68017.0,0.5420757363253856,1396 CC,0.375,Blue,6 Speed,FWD,0
0,4,2,1,0.2,Volkswagen,286,0.8157894736842053,550000.0,Comprehensive,87912.0,0.31977559607293127,1199 CC,0.375,Flash Red,5 Speed,FWD,0
0,4,7,1,0.2,Tata,254,0.9473684210526301,1298000.0,Third Party insurance,2045.0,0.36781206171107994,1199 CC,0.375,Black,6-Speed,,0
0,4,7,1,0.2,Maruti,172,0.9473684210526301,1085000.0,Third Party insurance,24305.0,0.40217391304347827,1462 CC,0.375,Blue,5 Speed,FWD,0
0,4,2,0,0.2,Tata,252,0.7894736842105203,335000.0,Comprehensive,2500.0,0.6423562412342215,624 CC,0.25,Purple,4 Speed,RWD,0
0,4,7,0,0.2,Tata,254,0.9210526315789451,1109000.0,Third Party insurance,31489.0,0.3495792426367461,1199 CC,0.375,Blue,6 Speed,,0
0,4,8,1,0.4,Fiat,40,0.7631578947368425,350000.0,Not Available,82268.0,0.26367461430575034,1368 CC,0.375,Golden,Five Speed Manual,Front Wheel Drive,0
0,1,7,1,0.2,Ford,47,0.8947368421052602,894999.9999999999,Third Party insurance,73834.0,,1498 CC,0.375,Black,5 Speed,FWD,0
0,1,7,1,0.4,Toyota,272,0.7631578947368425,1775000.0,Comprehensive,73000.0,,2982 CC,0.625,Grey,5 Speed,FWD,0
0,4,2,1,0.2,Maruti,154,0.8421052631578902,466000.0,Comprehensive,41436.0,0.561711079943899,998 CC,0.375,Silver,5 Speed,FWD,0
0,4,8,1,0.4,Honda,60,0.8947368421052602,924000.0,Zero Dep,19024.0,0.3618513323983169,1497 CC,0.375,Brown,5 Speed,FWD,0
0,1,4,1,0.2,Mahindra,143,0.8157894736842053,775000.0,Comprehensive,73000.0,0.24333800841514722,2179 CC,0.75,Red,5 Speed,RWD,0
0,4,2,1,0.4,Maruti,149,0.9210526315789451,378000.0,Comprehensive,73140.0,0.5248948106591865,796 CC,0.375,Red,5 Speed,,0
0,4,2,1,0.2,Maruti,173,0.7894736842105203,555000.0,Comprehensive,29289.0,0.5364656381486675,1197 CC,0.375,Silver,5-Speed,,0
0,4,8,0,0.2,Honda,60,0.8157894736842053,899000.0,Comprehensive,39116.0,,1497 CC,0.375,Silver,5 Speed CVT,FWD,0
0,4,2,1,0.2,Maruti,149,0.8947368421052602,370000.0,Third Party,41958.0,0.6178120617110798,796 CC,0.375,Silver,5 Speed,FWD,0
0,4,7,1,0.2,Honda,66,0.8684210526315752,810000.0,Third Party insurance,26626.0,0.3653576437587658,1199 CC,0.375,Brown,5 Speed,FWD,0
0,4,2,0,0.2,Honda,63,0.8947368421052602,774000.0,Third Party insurance,63460.0,0.38990182328190737,1199 CC,0.375,White,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,77,0.8947368421052602,530000.0,Comprehensive,35711.0,0.46353436185133234,1086 CC,0.375,Red,5 Speed,FWD,0
0,4,7,1,0.2,Honda,66,0.9210526315789451,944999.9999999999,Comprehensive,20057.0,0.3302945301542777,1199 CC,0.375,Brown,5 Speed,,0
0,4,2,1,0.2,Tata,242,0.9210526315789451,880000.0000000001,Third Party insurance,25396.0,0.42952314165497885,1199 CC,0.375,Golden,5-Speed,,0
0,1,2,1,0.2,Hyundai,86,0.7368421052631575,525000.0,Comprehensive,88000.0,0.49754558204768573,1396 CC,0.375,Brown,6 Speed,FWD,0
0,4,7,0,0.2,Jeep,96,0.8947368421052602,1605000.0,Third Party insurance,62000.0,0.24614305750350632,1368 CC,0.375,Grey,7 Speed,4X2,0
0,4,8,1,0.2,Honda,60,0.9210526315789451,1170000.0,Not Available,35993.0,0.40392706872370265,1498 CC,0.375,PLATINUM WHITE PEARL,6 Speed,,0
0,4,2,0,0.2,Hyundai,74,0.8421052631578902,650000.0,Comprehensive,34000.0,0.41444600280504895,1197 CC,0.375,Silver,4 Speed,FWD,0
0,4,7,1,0.2,Honda,66,0.8947368421052602,875000.0,Comprehensive,51338.0,0.3653576437587658,1199 CC,0.375,Red,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,74,0.7894736842105203,500000.0,Not Available,74280.0,0.41444600280504895,1197 CC,0.375,Wine Red,5 Speed,FWD,0
0,4,2,1,0.4,Hyundai,74,0.7894736842105203,395000.0,Comprehensive,101356.0,0.41444600280504895,1197 CC,0.375,Red,5 Speed,FWD,0
0,0,2,1,0.2,Maruti,149,0.9210526315789451,421000.0,Third Party insurance,75591.0,0.8593969144460027,796 CC,0.25,Others,5 Speed,,0
0,4,7,0,0.2,Hyundai,70,0.8421052631578902,1300000.0,Not Available,72208.0,,1591 CC,0.375,Blue,6 Speed,FWD,0
0,4,2,1,0.2,Maruti,173,0.7631578947368425,490000.00000000006,Comprehensive,51489.0,0.5364656381486675,1197 CC,0.375,Blue,5-Speed,,0
0,4,2,0,0.2,Maruti,166,0.8421052631578902,520000.0,Third Party insurance,74643.0,0.48422159887798033,1197 CC,0.375,Others,5 Speed,FWD,0
0,1,7,0,0.4,BMW,21,0.6052631578947327,1450000.0,Comprehensive,44000.0,0.28821879382889204,2993 CC,0.375,Golden,8 Speed,AWD,0
0,4,2,0,0.2,Honda,63,0.8421052631578902,616000.0,Comprehensive,79575.0,,1199 CC,0.375,Silver,5 Speed,FWD,0
0,4,7,1,0.2,Honda,66,0.8684210526315752,825000.0,Comprehensive,54097.0,0.3653576437587658,1199 CC,0.375,White,5 Speed,FWD,0
0,4,8,1,0.4,Honda,60,0.8684210526315752,838000.0000000001,Comprehensive,35288.0,0.3618513323983169,1497 CC,0.375,Others,5 Speed,FWD,0
0,4,2,0,0.2,Maruti,173,0.8947368421052602,618000.0,Zero Dep,70314.0,0.5427769985974754,1197 CC,0.375,Silver,5-Speed,,0
0,1,7,1,0.4,Renault,226,0.8421052631578902,875000.0,Third Party insurance,96939.0,0.4431977559607292,1461 CC,0.375,Black,6 Speed,AWD,0
0,4,2,1,0.4,Nissan,218,0.6578947368421026,390000.0,Comprehensive,44824.0,0.38499298737727905,1198 CC,0.375,Red,5 Speed,FWD,0
0,1,4,1,0.4,Toyota,276,0.7631578947368425,1349000.0,Third Party insurance,169219.0,0.20722300140252456,2494 CC,0.625,Golden,5 Speed,FWD,0
0,4,8,1,0.4,Honda,60,0.7105263157894726,500000.0,Third Party,92673.0,0.3408134642356241,1497 CC,0.375,Taffeta White,5 Speed,FWD,0
0,4,8,0,0.2,Toyota,282,0.8684210526315752,795000.0,Comprehensive,77130.0,0.3758765778401122,1496 CC,0.375,White,7 Speed CVT,FWD,0
0,4,7,0,0.2,Ford,47,0.8421052631578902,775000.0,Comprehensive,45000.0,0.2671809256661991,1496 CC,0.375,Brown,6 Speed,FWD,0
0,4,2,0,0.4,Maruti,151,0.8421052631578902,745000.0,Third Party insurance,27025.0,0.4375876577840111,1197 CC,0.375,Grey,CVT,FWD,0
0,4,7,1,0.2,Kia,101,0.8947368421052602,1125000.0,Third Party insurance,105153.0,0.3162692847124825,1353 CC,0.375,White,6-Speed,2WD,0
0,1,7,1,0.2,Mahindra,141,0.8157894736842053,1030000.0000000001,Comprehensive,70509.0,,2179 CC,0.625,Brown,6 Speed ,FWD,0
0,4,2,0,0.4,Renault,228,0.9210526315789451,582000.0,Zero Dep,11662.0,,999 CC,0.375,Silver,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,74,0.8684210526315752,615000.0,Third Party insurance,36176.0,0.41444600280504895,1197 CC,0.375,White,5 Speed,FWD,0
0,4,2,0,0.4,Honda,63,0.7894736842105203,560000.0,Third Party insurance,74342.0,,1199 CC,0.375,Red,5 Speed,FWD,0
0,1,2,1,0.2,Maruti,151,0.8157894736842053,710000.0,Third Party,89837.0,0.7121318373071528,1248 CC,0.375,Silver,5 Speed,FWD,0
0,4,2,1,0.4,Maruti,173,0.7894736842105203,535000.0,Third Party,11912.0,0.4954417952314165,1197 CC,0.375,White,5,FWD,0
0,1,2,1,0.4,Maruti,173,0.7105263157894726,446000.0,Third Party,55544.0,0.5546984572230013,1248 CC,0.375,Red,5 Speed,FWD,0
0,4,7,0,0.2,Ford,47,0.8947368421052602,1018000.0,Comprehensive,27027.0,0.270687237026648,1497 CC,0.375,White,6 Speed,FWD,0
0,4,8,0,0.2,Honda,60,0.8421052631578902,840000.0,Zero Dep,56363.0,,1497 CC,0.375,Silver,5 Speed CVT,FWD,0
0,4,8,1,0.4,Hyundai,82,0.8157894736842053,654000.0,Comprehensive,42094.0,0.3481767180925667,1591 CC,0.375,Others,5 Speed,FWD,0
0,4,7,1,0.2,Kia,101,0.8947368421052602,1125000.0,Comprehensive,114912.0,0.3162692847124825,1353 CC,0.375,White,6-Speed,2WD,0
0,4,2,1,0.2,Maruti,173,0.8157894736842053,585000.0,Third Party insurance,33649.0,,1197 CC,0.375,Red,5,,0
0,4,7,1,0.2,Kia,101,0.8947368421052602,1250000.0,Comprehensive,54000.0,0.3408134642356241,1497 CC,0.375,Orange,6-Speed,FWD,0
0,4,8,1,0.4,Hyundai,83,0.7631578947368425,475000.0,Comprehensive,69798.0,0.4214586255259467,1197 CC,0.375,Silver,5 Speed ,FWD ,0
0,4,2,1,0.4,Hyundai,85,0.6578947368421026,310000.0,Comprehensive,69000.0,0.46563814866760167,1197 CC,0.375,Red,5 Speed,FWD,0
0,1,8,0,0.4,Hyundai,82,0.8421052631578902,1085000.0,Comprehensive,57527.0,,1582 CC,0.375,Fiery Red,6 Speed,FWD,0
0,1,2,1,0.2,Fiat,44,0.7894736842105203,475000.0,Comprehensive,57367.0,0.47054698457223,1248 CC,0.375,T Wine,5 Speed,FWD,0
0,4,2,1,0.4,Maruti,178,0.7894736842105203,405999.99999999994,Third Party insurance,50936.0,0.47089761570827493,998 CC,0.375,White,5 Speed,FWD,0
0,1,2,1,0.2,Hyundai,86,0.973684210526315,1084000.0,Comprehensive,23237.0,,1493 CC,0.375,White,6 Speed,,0
0,4,2,0,0.2,Maruti,154,0.8157894736842053,445000.0,Comprehensive,66596.0,0.561711079943899,998 CC,0.375,Others,5 Speed ,FWD,0
0,1,7,1,0.2,Mahindra,141,0.8157894736842053,1382000.0,Comprehensive,36613.0,,2179 CC,0.625,Silver,6 Speed ,AWD,0
0,4,8,1,0.2,Maruti,174,0.7894736842105203,601000.0,Third Party insurance,74104.0,0.4828190743338009,1197 CC,0.375,White,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,77,0.973684210526315,594000.0,Zero Dep,6777.0,0.46353436185133234,1086 CC,0.375,White,5 Speed,FWD,0
0,4,7,1,0.2,Ford,47,0.9210526315789451,960000.0,Comprehensive,14560.0,0.30925666199158486,1496 CC,0.375,White,5 Speed,FWD,0
0,4,2,0,0.2,Maruti,170,0.9473684210526301,575000.0,Comprehensive,27000.0,0.5126227208976156,998 CC,0.375,White,AGS,FWD,0
0,4,8,0,0.4,Honda,60,0.7894736842105203,729000.0,Comprehensive,90333.0,,1497 CC,0.375,Silver,5 Speed CVT,FWD,0
0,1,7,1,0.2,Maruti,177,0.8421052631578902,961999.9999999999,Comprehensive,69301.0,0.6037868162692847,1248 CC,0.375,Silver,5 Speed,FWD,0
0,4,2,1,0.2,Renault,228,0.9473684210526301,450000.0,Comprehensive,71306.0,0.5140252454417952,999 CC,0.375,Blue,5 Speed,FWD,0
0,4,2,0,0.2,Maruti,151,0.8947368421052602,849000.0,Third Party insurance,35135.0,0.4375876577840111,1197 CC,0.375,Prime Star Gaze,CVT,FWD,0
0,1,2,1,0.2,Maruti,169,0.8157894736842053,535000.0,Third Party insurance,40561.0,0.5652173913043478,1248 CC,0.375,White,5 Speed,FWD,0
0,4,2,1,0.2,Hyundai,86,0.7105263157894726,434999.99999999994,Comprehensive,90000.0,,1197 CC,0.375,Brown,5 Speed,FWD,0
0,4,2,0,0.4,Honda,63,0.8421052631578902,685000.0,Comprehensive,60000.0,,1199 CC,0.375,Grey,5 Speed,FWD,0
0,1,7,1,0.4,Renault,226,0.8157894736842053,730000.0,Third Party insurance,60000.0,0.44845722300140256,1461 CC,0.375,Brown,5 speed,FWD,0
0,1,7,1,0.2,Mahindra,141,0.7894736842105203,1145000.0,Comprehensive,102000.0,,2179 CC,0.625,White,6 Speed,FWD,0
0,4,2,1,0.4,Maruti,178,0.7894736842105203,409999.99999999994,Third Party,41659.0,0.41444600280504895,998 CC,0.375,Red,5 Speed,FWD,0
0,4,8,0,0.4,Audi,2,0.6315789473684177,1075000.0,Comprehensive,85300.0,0.1830294530154278,1781 CC,0.375,White,7 Speed,FWD,0
0,4,8,0,0.4,Hyundai,82,0.8421052631578902,849000.0,Third Party insurance,32483.0,0.3481767180925667,1591 CC,0.375,Red,4 Speed,FWD,0
